id,FirstName,LastName,Biography,Link
22906,"André",Mellerio,"French, 1862 - 1943",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=22906
24037,Charles,Mellin,"French, c. 1597 - 1649",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=24037
2195,"Giovanni Vincenzo",Melon,"Italian, active 1571 - 1589",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2195
2195,"Giovanni Vincenzo",Melone,"Italian, active 1571 - 1589",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2195
2195,"Giovanni Vincenzo",Meloni,"Italian, active 1571 - 1589",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2195
4960,"Paul Raphael",Meltsner,"American, born 1905",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=4960
2371,Arthur,Meltzer,"American, born 1893",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2371
4961,Doris,Meltzer,"American, born 1908",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=4961
35078,"Grevis Whitaker",Melville,"American, 1904 - 1996",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=35078
7843,Kurt,Melzer,"American, active c. 1935",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=7843
2410,Francesco,Melzi,"Italian, 1493 - c. 1570",https://web.archive.org/web/20121010195440/http://www.nga.gov/cgi-bin/tsearch?artistid=2410
1712,Hans,Memlinc,"Netherlandish, active c. 1465 - 1494",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=1712
1712,Hans,Memling,"Netherlandish, active c. 1465 - 1494",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=1712
1713,Lippo,Memmi,"Italian, active 1317/1347",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=1713
33780,Haim,Mendelson,"American, born 1923",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=33780
4962,Leopoldo,"Méndez","Mexican, 1902 - 1969",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4962
30294,Ana,Mendieta,"American, born Cuba, 1948 - 1985",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=30294
23610,Pierre-Jules,"Mêne","French, 1810 - 1879",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=23610
28559,Caspar,Meneller,"German, 1575 - 1630",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=28559
8280,A.,Menendez,"American, active c. 1935",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=8280
28272,Giustino,Menescardi,"Italian, c. 1720 - c. 1776",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=28272
2196,"Fausta Vittoria",Mengarini,"Italian, 1893 - 1952",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=2196
2415,"Anton Raphael",Mengs,"German, 1728 - 1779",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=2415
4963,"John Conway",Menihan,"American, born 1908",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4963
4969,"Elie du",Menil,"French, born 1726 or 1728",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4969
4964,Mortimer,Menpes,"British, 1855 - 1938",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4964
7844,Anne,Mentzoff,"American, active c. 1935",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=7844
2430,Adolph,Menzel,"German, 1815 - 1905",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=2430
2430,"Adolph Friedrich Erdmann von",Menzel,"German, 1815 - 1905",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=2430
4965,"Giovanni Battista",Mercati,"Italian, 1600 - active 1637",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4965
7845,Flora,Merchant,"American, active c. 1935",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=7845
5973,Marius-Jean-Antonin,"Mercié","French, 1845 - 1916",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=5973
33781,Gustave,Mercier,"American, 1852 - 1898",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=33781
6628,Philip,Mercier,"French, 1689 - 1760",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=6628
6628,Philippe,Mercier,"French, 1689 - 1760",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=6628
6018,"Jacob Fransz van der",Merck,"Dutch, c. 1610 - 1664",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=6018
36467,Giacomo,Mercoli,"Swiss, born 1745",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=36467
31089,Michelangelo,Mercoli,"Italian, 1773 - 1802",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=31089
6745,"Pierre Paul",Merelle,"French, 1713 - 1782",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=6745
4966,Matthaus,"Merian I","German, 1593 - 1650",https://web.archive.org/web/20121010195836/http://www.nga.gov/cgi-bin/tsearch?artistid=4966
24927,Jan,Mericka,"Czech, born 1955",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=24927
10102,Prosper,"Mérimée","French, 1803 - 1870",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=10102
6356,H.,Merke,"Swiss, active c. 1800/1820",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=6356
7846,"Arthur G.",Merkley,"American, active c. 1935",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=7846
7847,William,Merklin,"American, active c. 1935",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=7847
1714,Hugues,Merle,"French, 1823 - 1881",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=1714
12571,"Jean Toussaint",Merle,"French, 1785 - 1852",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=12571
33782,Maurice,Merlin,"American, 1909 - 1948",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=33782
7848,Harold,Merriam,"American, 1910 - 2002",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=7848
7849,Katharine,Merrill,"American, active c. 1935",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=7849
33080,Ross,Merrill,"American, born 1943",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=33080
7850,Sumner,Merrill,"American, active c. 1935",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=7850
33783,"Anna Massey Lea",Merritt,"American, 1844 - 1930",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=33783
33784,"Francis Sumner",Merritt,"American, 1913 - 2000",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=33784
35045,Frederick,Mershimer,"American, born 1958",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=35045
21206,Thomas,Merton,"French, 1915 - 1968",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=21206
2421,Charles,Meryon,"French, 1821 - 1868",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=2421
15047,Arnold,Mesches,"American, born 1923",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=15047
36778,"Hendrik Willem",Mesdag,"Dutch, 1831 - 1915",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=36778
4967,Felix,Meseck,"German, 1883 - 1955",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=4967
27190,Nancy,Mesenbourg,"",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=27190
4968,"Edouard Leon Theodore",Mesens,"Belgian, 1903 - 1971",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=4968
34998,"Hubert B.",Mesibov,"American, born 1916",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=34998
34998,Hugh,Mesibov,"American, born 1916",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=34998
4969,"Elie du",Mesnil,"French, born 1726 or 1728",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=4969
4683,"Samuel Jessurun de",Mesquita,"Dutch, 1868 - 1944",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=4683
33785,"Evelynne B.",Mess,"American, 1903 - 2003",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=33785
4970,"George Joseph",Mess,"American, 1898 - 1962",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=4970
24688,Annette,Messager,"French, born 1943",https://web.archive.org/web/20121010195506/http://www.nga.gov/cgi-bin/tsearch?artistid=24688
33786,Ivan,Messenger,"American, 1895 - 1983",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=33786
33787,Ben,Messick,"American, 1901 - 1981",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=33787
119,"Antonello da",Messina,"Italian, c. 1430 - 1479",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=119
4971,Ludwig,Mestler,"American, born 1891",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=4971
13403,Auguste,Mestral,"French, active 1850s",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=13403
2422,Ivan,Mestrovic,"Yugoslavian, 1883 - 1962",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=2422
29518,Metastasio,"","Italian, 1698 - 1782",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=29518
1716,"Willard Leroy",Metcalf,"American, 1858 - 1925",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=1716
7851,Guido,Metelli,"American, active c. 1935",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=7851
17822,Lucien,"Métivet","French, 1863 - after 1930",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=17822
17822,"Lucien-Marie-François","Métivet","French, 1863 - after 1930",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=17822
1717,Gabriel,Metsu,"Dutch, 1629 - 1667",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=1717
1690,Quentin,Metsys,"Netherlandish, 1466 - 1530",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=1690
6852,Conrad,Metz,"German, 1755 - 1827",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=6852
6852,"Conrad Martin",Metz,"German, 1755 - 1827",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=6852
23093,"Ray K.",Metzker,"American, born 1931",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=23093
33788,Karl,Metzler,"American, 1909 - 1995",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=33788
4972,"Adam Frans van der",Meulen,"French, born in Flanders, 1632 - 1690",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=4972
3282,"Cornelis van der",Meulen,"Flemish, 1644 - 1708/1709",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=3282
32825,Constantin,Meunier,"Belgian, 1831 - 1905",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=32825
6270,"Jacob van",Meurs,"Dutch, 1619/1620 - c. 1680",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=6270
7039,Anne-Gabriel,"Meusnier de Querlon","French, 1702 - 1780",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=7039
6612,"Mexican 18th Century","","",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=6612
431,"Agnes E.",Meyer,"American, 1887 - 1970",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=431
431,"Agnes Ernst",Meyer,"American, 1887 - 1970",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=431
28970,Conrad,Meyer,"Swiss, 1618 - 1689",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=28970
34250,Esther,Meyer,"American, 1897 - 2000",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=34250
431,"Eugene Mrs.",Meyer,"American, 1887 - 1970",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=431
7853,"George B.",Meyer,"American, active c. 1935",https://web.archive.org/web/20121010195402/http://www.nga.gov/cgi-bin/tsearch?artistid=7853
4974,Henry,Meyer,"British, c. 1782 - 1847",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4974
33789,Herman,Meyer,"American, 1882 - 1960",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=33789
6084,Jeremiah,Meyer,"British, 1735 - 1789",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=6084
2432,"Martin J.",Meyer,"American, active 1835",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=2432
35530,Melissa,Meyer,"American, born 1947",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=35530
25775,Robert,Meyer,"active second half 20th century",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=25775
10725,"Hendrik de","Meyer II","Netherlandish, 1744 - 1793",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=10725
36280,Paul,Meyerheim,"German, 1842 - 1915",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=36280
4975,William,Meyerowitz,"American, 1898 - 1981",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4975
4976,Hans,Meyer-Petersen,"Danish, born 1937",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4976
7854,Henry,Meyers,"American, active c. 1935",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=7854
6661,Johann,Meyrl,"German, active second half 18th century",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=6661
4977,Joannes,Meyssens,"Flemish, 1612 - 1670",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4977
4978,"Yuri Ivanovich",Mezentsev,"Russian, born 1937",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4978
34446,Antonio,Mezzani,"Italian, born 1815",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=34446
4979,Lucjan,Mianowski,"Polish, born 1933",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4979
7855,"Michael J.",Miceli,"American, active c. 1935",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=7855
26222,Creighton,Michael,"American, born 1949",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=26222
24925,"Miloš","Michálek","Czech, born 1949",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=24925
24916,Ondrej,"Michálek","Czech, born 1947",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=24916
12464,Achille-Etna,Michallon,"French, 1796 - 1822",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=12464
23987,Hanna,Michalska,"Polish, born 1963",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=23987
4980,Jean-Baptiste,Michel,"French, 1748 - 1804",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=4980
3473,"Michelagnolo di Lodovico Buonarroti Simoni","","Italian, 1475 - 1564",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=3473
3077,"Michel-Ange Slodtz","","French, 1705 - 1764",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=3077
3473,Michelangelo,"","Italian, 1475 - 1564",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=3473
19368,Michelet,"","French, active 1890s",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=19368
6069,Jean,Michelin,"French, 1613 - 1696",https://web.archive.org/web/20121010195700/http://www.nga.gov/cgi-bin/tsearch?artistid=6069
